HITId,AssignmentId,startphrase,ending1,ending2,labels,valid
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,39O5D9O87U2GFPWL0K35R5C5PVP3CT,The marriage is as good as a month old banana,They have an awesome marriage,Their marriage is horrible,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3GD6L00D3T7XE8UXQ5J0682KLPPM1C,His mother's voice seemed a splinter,His mother's voice was annoying/agitating.,His mother's voice was soothing/calming.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3GD6L00D3T7XE8UXQ5J0682KLPPM1C,His mother's voice seemed a salve,His mother's voice was annoying/agitating.,His mother's voice was soothing/calming.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3GD6L00D3T7XE8UXQ5J0682KLPPM1C,His abs were marshmallows,His abs were soft.,His abs were hard.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3GD6L00D3T7XE8UXQ5J0682KLPPM1C,His abs were a wall,His abs were soft.,His abs were hard.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3GD6L00D3T7XE8UXQ5J0682KLPPM1C,His thoughts flowed like the sands in an hourglass,His thoughts flowed smoothly and steadily.,His thoughts were all over the place.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3GD6L00D3T7XE8UXQ5J0682KLPPM1C,His thoughts flowed like a break dance monkey,His thoughts flowed smoothly and steadily.,His thoughts were all over the place.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3PMBY0YE28D2URL1HT4FIIFRPWOC9Q,His bathroom was as clean as a landfill near a nuclear waste site,His bathroom was filthy,His bathroom was spotless,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3PMBY0YE28D2URL1HT4FIIFRPWOC9Q,His bathroom was as clean as a freshly autoclaved surgical instrument,His bathroom was filthy,His bathroom was spotless,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3PMBY0YE28D2URL1HT4FIIFRPWOC9Q,His bachelor pad smelled as fresh as a frat dorm bathroom on Taco Bell night,His bachelor pad smelled awful,His bachelor pad smelled wonderful,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3PMBY0YE28D2URL1HT4FIIFRPWOC9Q,His bachelor pad smelled as fresh as a Ralph Lauren fragrance factory,His bachelor pad smelled awful,His bachelor pad smelled wonderful,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3PMBY0YE28D2URL1HT4FIIFRPWOC9Q,The book was as exciting as Noam Chomsky on qualudes,The book was boring,The book was gripping,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3PMBY0YE28D2URL1HT4FIIFRPWOC9Q,The book was as exciting as winning the lottery the day you first got laid,The book was boring,The book was gripping,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3RXCAC0YISZFXYIWENUK8D5V3I1G8I,The preschool teacher was a grim reaper.,The preschool teacher was dour.,The preschool teacher was funny.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3RXCAC0YISZFXYIWENUK8D5V3I1G8I,The preschool teacher was a clown.,The preschool teacher was dour.,The preschool teacher was funny.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3RXCAC0YISZFXYIWENUK8D5V3I1G8I,The chemist was a lumberjack.,The chemist was sloppy.,The chemist was careful.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3RXCAC0YISZFXYIWENUK8D5V3I1G8I,The chemist was an artist.,The chemist was sloppy.,The chemist was careful.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3RXCAC0YISZFXYIWENUK8D5V3I1G8I,The accountant was an Einstein.,The accountant was intelligent.,The accountant was stupid.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3RXCAC0YISZFXYIWENUK8D5V3I1G8I,The accountant was a pile of rocks.,The accountant was intelligent.,The accountant was stupid.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3YWRV122CT9Y2GJRYSJ1CS6MCQI8UC,My soul weighs as much as a dollar bill,My soul is without a worry,My soul is worried,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3YWRV122CT9Y2GJRYSJ1CS6MCQI8UC,My soul weighs as much as a truck tire,My soul is without a worry,My soul is worried,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3YWRV122CT9Y2GJRYSJ1CS6MCQI8UC,I could devour that book as if it was a slice of my favorite pizza,The book is interesting,The book is dull,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3YWRV122CT9Y2GJRYSJ1CS6MCQI8UC,I could devour that book as if it was a shoe sole,The book is interesting,The book is dull,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3YWRV122CT9Y2GJRYSJ1CS6MCQI8UC,My brain is as clear as a bright desert morning,I can think clearly,I can't think clearly,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3YWRV122CT9Y2GJRYSJ1CS6MCQI8UC,My brain is as clear as a foggy London morning,I can think clearly,I can't think clearly,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3IAS3U3I0GQ8K28WIKT5XB1V15BB2N,This novel reads like poetry.,The book has beautiful language.,The book is really boring writing.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3IAS3U3I0GQ8K28WIKT5XB1V15BB2N,This novel reads like a shopping list.,The book has beautiful language.,The book is really boring writing.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3IAS3U3I0GQ8K28WIKT5XB1V15BB2N,He has all the anger of a volcanic eruption.,He has a lot of anger.,He does not have a lot of anger.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3IAS3U3I0GQ8K28WIKT5XB1V15BB2N,He has all the anger of cotton candy.,He has a lot of anger.,He does not have a lot of anger.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3IAS3U3I0GQ8K28WIKT5XB1V15BB2N,That man has skin made of titanium.,That man isn't very sensitive.,That man is very sensitive.,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3IAS3U3I0GQ8K28WIKT5XB1V15BB2N,That man has skin made of tissue paper.,That man isn't very sensitive.,That man is very sensitive.,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3MHW492WW1ND0KAVXJ3PDW90A3XMVM,He has the spirituality of the Pope after getting a vision from God,He is very spiritual,He is not spiritual at all,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3MHW492WW1ND0KAVXJ3PDW90A3XMVM,He has the spirituality of an Athiest who burns down churches,He is very spiritual,He is not spiritual at all,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3MHW492WW1ND0KAVXJ3PDW90A3XMVM,The film had the runtime of the lifetime of a hundred suns,The film was very long,The film was quite short,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3MHW492WW1ND0KAVXJ3PDW90A3XMVM,The film had the runtime of the distance an ant travels in a minute,The film was very long,The film was quite short,1,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3MHW492WW1ND0KAVXJ3PDW90A3XMVM,The worker has the discipline of a wise chess master,The worker had great discipline,The worker has little discipline,0,1
38EHZ67RIM2RV3M6IMZ1PBA2PVHGMV,3MHW492WW1ND0KAVXJ3PDW90A3XMVM,The worker has the discipline of a kid who wakes up at 3 a.m. on Christmas morning,The worker had great discipline,The worker has little discipline,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3HMIGG0U4MGFJP3W8TGQFDCZ83O8YJ,The doctor is as friendly as a swarm of wasps.,The doctor is mean.,The doctor is lovable.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3HMIGG0U4MGFJP3W8TGQFDCZ83O8YJ,The doctor is as friendly as a pack of puppies.,The doctor is mean.,The doctor is lovable.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3HMIGG0U4MGFJP3W8TGQFDCZ83O8YJ,That girl has the depth of a toilet,That girl is vain.,That girl is profound.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3HMIGG0U4MGFJP3W8TGQFDCZ83O8YJ,That girl has the depth of a diving pool.,That girl is vain.,That girl is profound.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3HMIGG0U4MGFJP3W8TGQFDCZ83O8YJ,The woman has the skin of a cat's tongue.,That woman has rough skin.,That woman has smooth skin.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3HMIGG0U4MGFJP3W8TGQFDCZ83O8YJ,The woman has the skin of mirror.,That woman has rough skin.,That woman has smooth skin.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3H7Z272LX8HGPIVEBVTB7R5TOYJPLR,My colleague's project looked like the work of a third-grader,My colleague's project is very rudimentary.,My colleague's project is very sophisticated.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3H7Z272LX8HGPIVEBVTB7R5TOYJPLR,My colleague's project looked like the work of Einstein,My colleague's project is very rudimentary.,My colleague's project is very sophisticated.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3H7Z272LX8HGPIVEBVTB7R5TOYJPLR,The child's singing voice sounded like Madonna's,The child's singing voice was excellent.,The child's singing voice was poor.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3H7Z272LX8HGPIVEBVTB7R5TOYJPLR,The child's singing voice sounded like a scratchy violin,The child's singing voice was excellent.,The child's singing voice was poor.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3H7Z272LX8HGPIVEBVTB7R5TOYJPLR,He had as much money as a tent dweller,He had no money.,He had a lot of money.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3H7Z272LX8HGPIVEBVTB7R5TOYJPLR,He had as much money as a mansion dweller,He had no money.,He had a lot of money.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3IQ1VMJRYUUE1CO3XF8OCNP3PIBA98,The group were as collaborative as a bunch of monkeys,they didnt work well together,they worked well together,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3IQ1VMJRYUUE1CO3XF8OCNP3PIBA98,The group were as collaborative as well oiled gears,they didnt work well together,they worked well together,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3IQ1VMJRYUUE1CO3XF8OCNP3PIBA98,The display was bright as the sun,it was really bright,it was really dull,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3IQ1VMJRYUUE1CO3XF8OCNP3PIBA98,The display was bright as a new moon,it was really bright,it was really dull,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3IQ1VMJRYUUE1CO3XF8OCNP3PIBA98,The novel was as deep as a kiddie pool,it had no meaning,it had meaning,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3IQ1VMJRYUUE1CO3XF8OCNP3PIBA98,The novel was as deep as the great sea,it had no meaning,it had meaning,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3N1FSUEFL6AB2DL30U3ZLGMTOVC4DU,He worked with the speed of a cheetah chasing down its prey,He worked quickly,He worked slowly,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3N1FSUEFL6AB2DL30U3ZLGMTOVC4DU,He worked with the speed of a tired snail,He worked quickly,He worked slowly,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3N1FSUEFL6AB2DL30U3ZLGMTOVC4DU,She had the swimming ability of a mermaid,She was a good swimmer,She was a bad swimmer,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3N1FSUEFL6AB2DL30U3ZLGMTOVC4DU,She had the swimming ability of a boulder,She was a good swimmer,She was a bad swimmer,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3N1FSUEFL6AB2DL30U3ZLGMTOVC4DU,His speech had the urgency of a man who has to urinate,His speech had a lot of urgency,His speech had no urgency,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3N1FSUEFL6AB2DL30U3ZLGMTOVC4DU,His speech had the urgency of a far away deadline,His speech had a lot of urgency,His speech had no urgency,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3K4J6M3CXF3TGMBBBLEY44BQTX1AGY,This work of art is as brilliant as a goldfish.,This work of art is dumb.,This work of art is a masterpiece.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3K4J6M3CXF3TGMBBBLEY44BQTX1AGY,This work of art is as brilliant as the Taj Mahal.,This work of art is dumb.,This work of art is a masterpiece.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3K4J6M3CXF3TGMBBBLEY44BQTX1AGY,This outfit is worthy of a pack of gremlins.,This outfit is horrible.,This outfit is amazing.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3K4J6M3CXF3TGMBBBLEY44BQTX1AGY,This outfit is worthy of the catwalk.,This outfit is horrible.,This outfit is amazing.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3K4J6M3CXF3TGMBBBLEY44BQTX1AGY,The sky is as clear as ink.,The sky is dark and cloudy.,The sky is bright and clear.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3K4J6M3CXF3TGMBBBLEY44BQTX1AGY,The sky is as clear as glass.,The sky is dark and cloudy.,The sky is bright and clear.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3ZY8KE4ISKD4LZ8NPCA6U5T5K34VQQ,They collaborate like a mouse and cheese.,They collaborate really well.,They do not collaborate well at all.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3ZY8KE4ISKD4LZ8NPCA6U5T5K34VQQ,They collaborate like a mouse and a hungry cat.,They collaborate really well.,They do not collaborate well at all.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3ZY8KE4ISKD4LZ8NPCA6U5T5K34VQQ,He's got the discipline of a drill instructor.,He is very disciplined.,He is not disciplined at all.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3ZY8KE4ISKD4LZ8NPCA6U5T5K34VQQ,He's got the discipline of a a toddler.,He is very disciplined.,He is not disciplined at all.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3ZY8KE4ISKD4LZ8NPCA6U5T5K34VQQ,He's got the speed of a cheetah.,He is very fast.,He is very slow.,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3ZY8KE4ISKD4LZ8NPCA6U5T5K34VQQ,He's got the speed of a sloth.,He is very fast.,He is very slow.,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3VBEN272ML9XGIX5SL0PP45WFDUGS6,This game is as hard as doing 1000 push ups,The game is very hard,The game is very easy,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3VBEN272ML9XGIX5SL0PP45WFDUGS6,This game is as hard as brushing my teeth,The game is very hard,The game is very easy,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3VBEN272ML9XGIX5SL0PP45WFDUGS6,The show was as funny as a riot,The show was funny,The show was lame,0,0
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3VBEN272ML9XGIX5SL0PP45WFDUGS6,The show was as funny as a pile of poop,The show was funny,The show was lame,1,0
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3VBEN272ML9XGIX5SL0PP45WFDUGS6,The concert was like a thousand needles in my eyes,The concert was very unpleasant,The concert was quite pleasant,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3VBEN272ML9XGIX5SL0PP45WFDUGS6,The concert was like a massage from a beautiful woman,The concert was very unpleasant,The concert was quite pleasant,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3MH9DQ757XMDVVP9HQVP45NK09NUG6,She was as friendly as An old angry cat,She wasn't kind at all,She was happy to see us,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3MH9DQ757XMDVVP9HQVP45NK09NUG6,She was as friendly as A newborn puppy,She wasn't kind at all,She was happy to see us,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3MH9DQ757XMDVVP9HQVP45NK09NUG6,Her eyes were as sparkly as ocean water,Her eyes were pretty,they weren't very pretty,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3MH9DQ757XMDVVP9HQVP45NK09NUG6,Her eyes were as sparkly as mud,Her eyes were pretty,they weren't very pretty,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3MH9DQ757XMDVVP9HQVP45NK09NUG6,She has the attention span of A gnat,She has a short attention span,She has a long attention span,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3MH9DQ757XMDVVP9HQVP45NK09NUG6,She has the attention span of a dolphin,She has a short attention span,She has a long attention span,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3Q5ZZ9ZEVPPHH1TCXRBT4GE6D0G580,The house is the age of a mummy from ancient Egypt,The house is old,The house is young,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3Q5ZZ9ZEVPPHH1TCXRBT4GE6D0G580,The house is the age of The Mummy starring Tom Cruise,The house is old,The house is young,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3Q5ZZ9ZEVPPHH1TCXRBT4GE6D0G580,She has the reality bending power of Dr. Manhattan from Watchmen,She has great reality bending powers,She has no ability to bend reality,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3Q5ZZ9ZEVPPHH1TCXRBT4GE6D0G580,She has the reality bending power of Nite Owl from Watchmen,She has great reality bending powers,She has no ability to bend reality,1,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3Q5ZZ9ZEVPPHH1TCXRBT4GE6D0G580,The can holds all the noodles of Chef Boyardee's pantry,The can holds many noodles,The can has few noodles in it,0,1
3CRWSLD91KEFNG3465C9UKJ4GH8OMQ,3Q5ZZ9ZEVPPHH1TCXRBT4GE6D0G580,"The can holds all the noodles of a ""fun size"" portion of food",The can holds many noodles,The can has few noodles in it,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3IKZ72A5B5QUM59595DL8PVERNZFNJ,The new Hollywood movie has the intensity of a rollercoaster.,The new Hollywood movie is very intense.,The new Hollywood movie is dull.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3IKZ72A5B5QUM59595DL8PVERNZFNJ,The new Hollywood movie has the intensity of an evening with grandma.,The new Hollywood movie is very intense.,The new Hollywood movie is dull.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3IKZ72A5B5QUM59595DL8PVERNZFNJ,The man was had the strength of a lion,The man was very strong.,The man was very weak.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3IKZ72A5B5QUM59595DL8PVERNZFNJ,The man was had the strength of a sparrow,The man was very strong.,The man was very weak.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3IKZ72A5B5QUM59595DL8PVERNZFNJ,The ballerina had the elegance and grace of a flamingo.,The ballerina was graceful.,The ballerina was clumsy.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3IKZ72A5B5QUM59595DL8PVERNZFNJ,The ballerina had the elegance and grace of a hippopotamus.,The ballerina was graceful.,The ballerina was clumsy.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,30LB5CDZNDKX6Q8Y9B5U05FJV08Z08,Hollywood has the depth of a puddle.,Hollywood is shallow.,Hollywood is profound.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,30LB5CDZNDKX6Q8Y9B5U05FJV08Z08,Hollywood has the depth of a skyscraper.,Hollywood is shallow.,Hollywood is profound.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,30LB5CDZNDKX6Q8Y9B5U05FJV08Z08,The man has a height of a mouse.,The man is very short.,The man is tall.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,30LB5CDZNDKX6Q8Y9B5U05FJV08Z08,The man has a height of a skyscraper.,The man is very short.,The man is tall.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,30LB5CDZNDKX6Q8Y9B5U05FJV08Z08,The dog is as courageous as the cowardly lion.,The dog is cowardly.,The dog is very brave.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,30LB5CDZNDKX6Q8Y9B5U05FJV08Z08,The dog is as courageous as an entire army.,The dog is cowardly.,The dog is very brave.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,33M4IA01QHBW1PSI260ONG0VWRRXRR,The play was as good as a Shakespearean tragedy.,"The play had a depth of meaning, was both poetic and entertaining, and had the quality of something that would last.",The play was simplistic and lacked a serious artistic quality.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,33M4IA01QHBW1PSI260ONG0VWRRXRR,The play was as good as a elementary class' Thanksgiving play.,"The play had a depth of meaning, was both poetic and entertaining, and had the quality of something that would last.",The play was simplistic and lacked a serious artistic quality.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,33M4IA01QHBW1PSI260ONG0VWRRXRR,The album was as successful as a Bob Dylan song.,The album was very popular and achieved great success.,The album was not popular and achieved very little success.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,33M4IA01QHBW1PSI260ONG0VWRRXRR,The album was as successful as a failed American Idol audition.,The album was very popular and achieved great success.,The album was not popular and achieved very little success.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,33M4IA01QHBW1PSI260ONG0VWRRXRR,The racetrack was as slippery as a ice hockey rink.,The track was very slippery.,The track was not slippery.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,33M4IA01QHBW1PSI260ONG0VWRRXRR,The racetrack was as slippery as carpet.,The track was very slippery.,The track was not slippery.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3L4PIM1GQUQL1UIS72MQ6U74YVBRYD,The wedding had as much pizzazz as a red carpet rollout,The wedding was very splashy.,The wedding was very ordinary.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3L4PIM1GQUQL1UIS72MQ6U74YVBRYD,The wedding had as much pizzazz as a child's birthday party at home,The wedding was very splashy.,The wedding was very ordinary.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3L4PIM1GQUQL1UIS72MQ6U74YVBRYD,The event was as fancy as the Queen's wedding,The event was very fancy.,The event was very down to earth.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3L4PIM1GQUQL1UIS72MQ6U74YVBRYD,The event was as fancy as a backyard barbeque,The event was very fancy.,The event was very down to earth.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3L4PIM1GQUQL1UIS72MQ6U74YVBRYD,The mother was as controlling as a Navy captain,The mother was a very controlling person.,The mother had a very loose parenting style.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3L4PIM1GQUQL1UIS72MQ6U74YVBRYD,The mother was as controlling as a babysitter yakking on her cell phone,The mother was a very controlling person.,The mother had a very loose parenting style.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3E7TUJ2EGDWCZJRFHPZQ2OX9AWYD9P,He floats like a fish.,He floats very well.,He doesn't float at all.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3E7TUJ2EGDWCZJRFHPZQ2OX9AWYD9P,He floats like a stone.,He floats very well.,He doesn't float at all.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3E7TUJ2EGDWCZJRFHPZQ2OX9AWYD9P,He's as free as a released prisoner.,He's very free.,He's not free at all.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3E7TUJ2EGDWCZJRFHPZQ2OX9AWYD9P,He's as free as a death-row inmate.,He's very free.,He's not free at all.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3E7TUJ2EGDWCZJRFHPZQ2OX9AWYD9P,She and dogs go together like peanut butter and chocolate.,They go together really well.,They don't go together at all.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,3E7TUJ2EGDWCZJRFHPZQ2OX9AWYD9P,She and dogs go together like peanut butter and salmon.,They go together really well.,They don't go together at all.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,37UEWGM5HUIOBO7PVDFHS7WURCIR1Z,Hollywood is as genuine as Silk,Hollywood is the real deal.,Hollywood is fake.,0,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,37UEWGM5HUIOBO7PVDFHS7WURCIR1Z,Hollywood is as genuine as Rayon,Hollywood is the real deal.,Hollywood is fake.,1,1
37M4O367VJSTF6XM1QGALEJDZM3M5J,37UEWGM5HUIOBO7PVDFHS7WURCIR1Z,Jake was floating on the lake like Dandelion seeds floating in the air.,Jake was floating like he was weightless.,Jake was too heavy to float.,0,1
